scenario,iteration,replication_id,coverage,density,n_agents,is_selected
NI,5,66,0.9817652252192138,0.1863200918378488,9817,False
NI,6,66,0.9782558867401916,0.17092365900503526,9782,False
NI,7,66,0.9749888383972292,0.1506612516236681,9749,False
NI,8,66,0.9713994368592345,0.10129466672684871,9713,False
NI,9,66,0.9679374465221606,0.1620248537065711,9679,False
NI,10,66,0.9636114739545022,0.23620483219679222,9636,False
NI,11,66,0.9598297988866645,0.23124166149697736,9598,False
NI,12,66,0.9573773268447738,0.15540368932086068,9573,False
NI,13,66,0.9534341676687229,0.21328396468156796,9534,False
NI,14,66,0.9501159828728399,0.24569117076066865,9501,False
NI,0,67,1.0,0.2517498821805434,10000,True
NI,1,67,0.9970036704197963,0.20569789029399652,9970,False
NI,2,67,0.9927117870156024,0.19394036973457152,9927,False
NI,3,67,0.9891149534924659,0.272390692193052,9891,False
NI,4,67,0.9853352092201664,0.256715410148347,9853,False
NI,5,67,0.9819019926698246,0.2552393770639419,9819,False
NI,6,67,0.9789349324609594,0.1980399414448494,9789,False
NI,7,67,0.975129573252048,0.1445186868154164,9751,False
NI,8,67,0.9717173166984959,0.24736495290917768,9717,False
NI,9,67,0.9685260688573724,0.18375686153853282,9685,False
NI,10,67,0.9653857796385836,0.18411809635805693,9653,False
NI,11,67,0.9604893080548632,0.1916514451661354,9604,False
NI,12,67,0.957063973081726,0.12831151501498828,9570,False
NI,13,67,0.9530057505851788,0.13891198408431354,9530,False
NI,14,67,0.9501175514476037,0.27482085389219674,9501,False
NI,0,68,0.9996658358811019,0.19357776935229123,9996,True
NI,1,68,0.996024692501024,0.23301104593717253,9960,False
NI,2,68,0.9929907608673499,0.24614593790880326,9929,False
NI,3,68,0.9887828474594059,0.19813527104963002,9887,False
NI,4,68,0.9855973651014089,0.19148657768300037,9855,False
NI,5,68,0.9826403464591722,0.17146324881459657,9826,False
NI,6,68,0.9783467749892283,0.16042411511070837,9783,False
NI,7,68,0.9760787822486124,0.15235915336319186,9760,False
NI,8,68,0.9717257601790762,0.1315043755557486,9717,False
NI,9,68,0.9680884940194082,0.1425890099754141,9680,False
NI,10,68,0.9643616580079892,0.21556703201745414,9643,False
NI,11,68,0.9606768847321561,0.2353065180490923,9606,False
NI,12,68,0.9573754248009902,0.16585106929527718,9573,False
NI,13,68,0.9538174901390707,0.21135673647153172,9538,False
NI,14,68,0.9504785694045125,0.12741212659392115,9504,False
NI,0,69,1.0,0.2047794519687877,10000,True
NI,1,69,0.9962426612354599,0.252960837828848,9962,False
NI,2,69,0.9925018997586632,0.23561520902367614,9925,False
NI,3,69,0.988923635379784,0.2663038009607915,9889,False
NI,4,69,0.9859170591283823,0.12213593134157408,9859,False
NI,5,69,0.9827112434226115,0.22811092402619332,9827,False
NI,6,69,0.9786170955983119,0.16801062635494515,9786,False
NI,7,69,0.9745730214162024,0.22527019263804815,9745,False
NI,8,69,0.9706579210102202,0.16616905014899958,9706,False
NI,9,69,0.9682060506495721,0.1296693866373349,9682,False
NI,10,69,0.9636051070765524,0.22606578098983235,9636,False
NI,11,69,0.9605811016090195,0.2832390134776339,9605,False
NI,12,69,0.9569902677714067,0.12244758809928417,9569,False
NI,13,69,0.9541380596657175,0.13351701487530426,9541,False
NI,14,69,0.9494950382609572,0.1832104260114878,9494,False
NI,0,70,1.0,0.21904545121391192,10000,True
NI,1,70,0.9969088953831058,0.07122604735648333,9969,False
NI,2,70,0.9923864212606164,0.25291618164898283,9923,False
NI,3,70,0.988838444551755,0.19744854054871688,9888,False
NI,4,70,0.9863878373097036,0.19144300547802243,9863,False
NI,5,70,0.9820118135115615,0.19199528083075057,9820,False
NI,6,70,0.9792153653463961,0.11986259843496544,9792,False
NI,7,70,0.9758937299492594,0.18868400042975228,9758,False
NI,8,70,0.9712579779153931,0.15943159620562736,9712,False
NI,9,70,0.9672896464535056,0.08306698379977849,9672,False
NI,10,70,0.9648945361435005,0.0892074085054545,9648,False
NI,11,70,0.9606885633654049,0.17789170087940248,9606,False
NI,12,70,0.9572892390605032,0.10020777024201542,9572,False
NI,13,70,0.9531585082215067,0.22373603826754956,9531,False
NI,14,70,0.9500922091846173,0.1668211253772548,9500,False
NI,0,71,1.0,0.28613983551597866,10000,True
NI,1,71,0.9969731009285728,0.24859324011858866,9969,False
NI,2,71,0.993132014176514,0.2090701094583477,9931,False
NI,3,71,0.988943879527145,0.20278093934869298,9889,False
NI,4,71,0.9866977009650987,0.2459772170741029,9866,False
NI,5,71,0.9819637031301686,0.09522188622186734,9819,False
NI,6,71,0.9789501714769311,0.2468134794337609,9789,False
NI,7,71,0.9747285431951834,0.1666040300631707,9747,False
NI,8,71,0.9704541319883557,0.26279198032295675,9704,False
NI,9,71,0.9676496581780414,0.213035379696549,9676,False
NI,10,71,0.9637363564960464,0.12761076836271948,9637,False
NI,11,71,0.9614620692201347,0.18053043663351803,9614,False
NI,12,71,0.9567676489802917,0.34511990592441816,9567,False
NI,13,71,0.9540640279946894,0.16392608897375105,9540,False
NI,14,71,0.9503685493669469,0.11974369926651732,9503,False
NI,0,72,0.9998404334255115,0.1581048234726232,9998,True
NI,1,72,0.9966378190191324,0.2828358399408291,9966,False
NI,2,72,0.992010134736566,0.29285587947476877,9920,False
NI,3,72,0.9896605306868503,0.15003903553728903,9896,False
NI,4,72,0.9852241979174227,0.16426869258308496,9852,False
NI,5,72,0.9817096657800073,0.15824785531796035,9817,False
NI,6,72,0.9776643465695162,0.19023875670089882,9776,False
NI,7,72,0.9753733208518772,0.1712913293158175,9753,False
NI,8,72,0.9715772504704784,0.25626408993306027,9715,False
NI,9,72,0.9671095660080712,0.1666189931177787,9671,False
NI,10,72,0.9635328816097013,0.12992560318388713,9635,False
NI,11,72,0.961394968685723,0.17478048095119392,9613,False
NI,12,72,0.9573742868556185,0.20826955866850155,9573,False
NI,13,72,0.9539255875603958,0.20738183748568811,9539,False
NI,14,72,0.9500534037731443,0.1258616609369026,9500,False
NI,0,73,1.0,0.20118358180032112,10000,True
NI,1,73,0.9959576600801421,0.09656600492288017,9959,False
NI,2,73,0.9929795734451337,0.2612134761931313,9929,False
NI,3,73,0.9884009613697616,0.19158315879569787,9884,False
NI,4,73,0.9845975497100563,0.23249338433443023,9845,False
NI,5,73,0.9827349448910043,0.19511712053661004,9827,False
NI,6,73,0.978883803359497,0.20317810405373535,9788,False
NI,7,73,0.9745147304993954,0.19327772272736296,9745,False
NI,8,73,0.971414916360799,0.19273379059135645,9714,False
NI,9,73,0.968042839641321,0.20662765486525272,9680,False
NI,10,73,0.9641886307862061,0.16793478937437617,9641,False
NI,11,73,0.960964135254453,0.2215119146916471,9609,False
NI,12,73,0.9572313423680563,0.15852528840935057,9572,False
NI,13,73,0.9530058457777255,0.2337862442989257,9530,False
NI,14,73,0.9495540727924002,0.18312217142144396,9495,False
NI,0,74,0.9992222171197928,0.22215393718826984,9992,True
NI,1,74,0.9958087451909357,0.13543323145946445,9958,False
NI,2,74,0.9923625244984549,0.22145137512679658,9923,False
NI,3,74,0.989177631583752,0.1683125005538973,9891,False
NI,4,74,0.986540605829381,0.22610924741437433,9865,False
NI,5,74,0.981147070273934,0.15633158079383253,9811,False
NI,6,74,0.9775824418913032,0.17609953633878722,9775,False
NI,7,74,0.9755181725043558,0.21243929683444226,9755,False
NI,8,74,0.9713117589383744,0.1764085187942495,9713,False
NI,9,74,0.9680171397664985,0.11529050250961517,9680,False
NI,10,74,0.9642255108088492,0.20843044035305563,9642,False
NI,11,74,0.9600773136267247,0.15561437969048603,9600,False
NI,12,74,0.9581265077486631,0.2263850985786939,9581,False
NI,13,74,0.9527190759789352,0.16248557866147528,9527,False
NI,14,74,0.9499854891829551,0.3154144581005327,9499,False
NI,0,75,1.0,0.25449842575308884,10000,True
NI,1,75,0.9966275183333969,0.15077378273106598,9966,False
NI,2,75,0.9936546443599006,0.24272065275409627,9936,False
NI,3,75,0.9899234052646025,0.2850472448137842,9899,False
NI,4,75,0.9864921346972029,0.19919036299688067,9864,False
NI,5,75,0.9822794649808867,0.209643998987188,9822,False
NI,6,75,0.9790356934000766,0.216599154787676,9790,False
NI,7,75,0.9750725606987866,0.19471916076181556,9750,False
NI,8,75,0.9713542707707516,0.21505021256847798,9713,False
NI,9,75,0.9685063790527277,0.15239955946958708,9685,False
NI,10,75,0.9643220962642736,0.21726211084320102,9643,False
NI,11,75,0.961542375920375,0.1783888883483676,9615,False
NI,12,75,0.9567529742682812,0.27548823204965167,9567,False
NI,13,75,0.953826236859414,0.17886711296120805,9538,False
NI,14,75,0.9505277930853582,0.10617088148038477,9505,False
NI,0,76,0.9999732401987872,0.21470676408271194,9999,True
NI,1,76,0.9967234457523955,0.1586978268711941,9967,False
NI,2,76,0.9924356767594327,0.2770189393871096,9924,False
NI,3,76,0.9892937870985917,0.20796846316494513,9892,False
NI,4,76,0.9853500353485127,0.15413687896493614,9853,False
NI,5,76,0.9818591018901016,0.25977652315218136,9818,False
NI,6,76,0.9782603470028043,0.1881752236979467,9782,False
NI,7,76,0.9758062884899347,0.30682969777177543,9758,False
NI,8,76,0.9706952511596152,0.09371996503933976,9706,False
NI,9,76,0.9675008632347841,0.15109918356506163,9675,False
NI,10,76,0.9645242709399132,0.19932096324231824,9645,False
NI,11,76,0.9606496489823055,0.24386653371718603,9606,False
NI,12,76,0.9560789132742152,0.16909536613229528,9560,False
NI,13,76,0.9535131877101422,0.2516054145886757,9535,False
NI,14,76,0.9499706865962515,0.22056065324032476,9499,False
NI,0,77,0.9998372175259959,0.19784497733516,9998,True
NI,1,77,0.996282058016608,0.18849840622868086,9962,False
NI,2,77,0.9928949103249665,0.2723161126644318,9928,False
NI,3,77,0.9894928354202484,0.18972391581420944,9894,False
NI,4,77,0.9859865048768811,0.20910941531929225,9859,False
NI,5,77,0.9824364981555034,0.18030815547912304,9824,False
NI,6,77,0.9788173820237871,0.22550181059905178,9788,False
NI,7,77,0.97429029807677,0.18074336277356703,9742,False
NI,8,77,0.9713430032320729,0.18371800869966182,9713,False
NI,9,77,0.9673427931169764,0.07641730867021004,9673,False
NI,10,77,0.9647997923044851,0.0916858015181368,9647,False
NI,11,77,0.9617035748876831,0.18817956596364052,9617,False
NI,12,77,0.9568091840329669,0.12249494452391421,9568,False
NI,13,77,0.9527414916201045,0.15541509737285392,9527,False
NI,14,77,0.9500953492761297,0.27061197983088897,9500,False
NI,0,78,0.9992254138852215,0.2179526846274501,9992,True
NI,1,78,0.9955031503887128,0.15470588324729453,9955,False
NI,2,78,0.9931083590599135,0.14914873958478397,9931,False
NI,3,78,0.9900575070540054,0.2377403125039945,9900,False
NI,4,78,0.9859620913321386,0.17210022200818195,9859,False
NI,5,78,0.9817096052353675,0.17716040842085531,9817,False
NI,6,78,0.9786963848780552,0.21246829563839942,9786,False
NI,7,78,0.9745905542750466,0.1636872271086811,9745,False
NI,8,78,0.9706547572612325,0.3139753645048048,9706,False
NI,9,78,0.9674083382668383,0.11577521041347433,9674,False
NI,10,78,0.9630418679031839,0.16642297905680314,9630,False
NI,11,78,0.9609172917993793,0.19475860696307298,9609,False
NI,12,78,0.9570483489451629,0.23648091383890635,9570,False
NI,13,78,0.9538632079586431,0.15507933454538636,9538,False
NI,14,78,0.9501303029805788,0.20346755567550281,9501,False
NI,0,79,0.9997037738931265,0.271459126366572,9997,True
NI,1,79,0.9960399947953411,0.17116079444736293,9960,False
NI,2,79,0.9926191837077256,0.24633435244625096,9926,False
NI,3,79,0.9898293599186151,0.26752275161965844,9898,False
NI,4,79,0.9861014189424975,0.1950043943482822,9861,False
NI,5,79,0.9826235968271559,0.21876153054058708,9826,False
NI,6,79,0.9785095173319924,0.17679185870104494,9785,False
NI,7,79,0.9749140914517884,0.17616497396048975,9749,False
NI,8,79,0.9716362001594605,0.18936808159024973,9716,False
NI,9,79,0.9681013578719367,0.2253603654827705,9681,False
NI,10,79,0.9642894423359597,0.17743763485762892,9642,False
NI,11,79,0.9602602197893246,0.1946043334321588,9602,False
NI,12,79,0.9572895800201777,0.13175641910567848,9572,False
NI,13,79,0.9526825415179454,0.19387968772752168,9526,False
NI,14,79,0.9495524332775619,0.2504583520123355,9495,False
NI,0,80,1.0,0.14944067959593915,10000,True
NI,1,80,0.9955772466165046,0.22878260873018677,9955,False
NI,2,80,0.9929590226777754,0.21968271125552594,9929,False
NI,3,80,0.989669378353205,0.1790768962713721,9896,False
NI,4,80,0.9856157592322157,0.24062326352093116,9856,False
NI,5,80,0.9823659034003457,0.3023464704454631,9823,False
NI,6,80,0.9787182284016955,0.21283251087847316,9787,False
NI,7,80,0.9754406846060951,0.3032960685598265,9754,False
NI,8,80,0.9717859748893031,0.18565064646682783,9717,False
NI,9,80,0.9675265942945386,0.2081123918486065,9675,False
NI,10,80,0.9637357556065919,0.23228490719159728,9637,False
NI,11,80,0.9608630968253855,0.2259119654881755,9608,False
NI,12,80,0.9562540507756634,0.26735091701629743,9562,False
NI,13,80,0.9530110106507281,0.13707305580023554,9530,False
NI,14,80,0.9489912430222875,0.16974822881733748,9489,False
NI,0,81,1.0,0.1948783475009353,10000,True
NI,1,81,0.9967766006957406,0.2638012934161743,9967,False
NI,2,81,0.9935373410936454,0.18719693150971733,9935,False
NI,3,81,0.989212644371447,0.19313324386317182,9892,False
NI,4,81,0.9855077753128186,0.3012298765641151,9855,False
NI,5,81,0.9822990299106591,0.22537782382556806,9822,False
NI,6,81,0.9789115827879465,0.2606969844053001,9789,False
NI,7,81,0.9748852557483133,0.2256048319511944,9748,False
NI,8,81,0.9717226380687132,0.12201668171817621,9717,False
NI,9,81,0.9676133396851758,0.19178683014290396,9676,False
NI,10,81,0.9647805219859686,0.3745833492779534,9647,False
NI,11,81,0.9604959113155486,0.17605223207765425,9604,False
NI,12,81,0.9573640046067414,0.11371888786533467,9573,False
NI,13,81,0.9526790381831657,0.19313046935732173,9526,False
NI,14,81,0.9497291721503632,0.25585665815483993,9497,False
NI,0,82,0.9998136410850847,0.13468340583960242,9998,True
NI,1,82,0.9959196269041614,0.25942428765162023,9959,False
NI,2,82,0.9924923134357768,0.182772716776621,9924,False
NI,3,82,0.9891343807789511,0.1708827890909569,9891,False
NI,4,82,0.9858669628395945,0.28859445967901837,9858,False
NI,5,82,0.9824187234678332,0.24106538624102017,9824,False
NI,6,82,0.9780893491525939,0.21858043554565723,9780,False
NI,7,82,0.9756840868618464,0.18839371284083575,9756,False
NI,8,82,0.9714264889928578,0.23818478831780074,9714,False
NI,9,82,0.9686221286539614,0.2593437370562297,9686,False
NI,10,82,0.9636518865198717,0.2168277564508049,9636,False
NI,11,82,0.9604110963831191,0.18393711202761276,9604,False
NI,12,82,0.9564911675113824,0.18668087709889844,9564,False
NI,13,82,0.9531460898689992,0.19198427908852836,9531,False
NI,14,82,0.9502462891492504,0.21412870332430536,9502,False
NI,0,83,1.0,0.1756512782683905,10000,True
NI,1,83,0.9955838654939071,0.279834919987904,9955,False
NI,2,83,0.9931310790516048,0.22971807276052453,9931,False
NI,3,83,0.9895553611120264,0.21289081414955424,9895,False
NI,4,83,0.9862100413641888,0.16718356623828642,9862,False
NI,5,83,0.9825374058951474,0.21780329608937177,9825,False
NI,6,83,0.9786371861014895,0.1754833044483653,9786,False
NI,7,83,0.9751254544761352,0.18959211672986404,9751,False
NI,8,83,0.9718566370363665,0.17688886224887032,9718,False
NI,9,83,0.9673418869906222,0.22824821891655406,9673,False
NI,10,83,0.9653393322451326,0.2128135607978534,9653,False
NI,11,83,0.9606418551783887,0.28942592409083145,9606,False
NI,12,83,0.9573726140269054,0.19258260531608468,9573,False
NI,13,83,0.9544293141538644,0.16312278889807993,9544,False
NI,14,83,0.9498333803990616,0.216958699839985,9498,False
NI,0,84,1.0,0.1537186512057303,10000,True
NI,1,84,0.9958615154585316,0.21132036398182605,9958,False
NI,2,84,0.9936019211978909,0.24516841493810376,9936,False
NI,3,84,0.9889491742822473,0.14256271704503934,9889,False
NI,4,84,0.9853866306733006,0.20521577641959945,9853,False
NI,5,84,0.9822996711659796,0.18791338769707738,9822,False
NI,6,84,0.9784381421179122,0.18627465664599563,9784,False
NI,7,84,0.9753023845784817,0.2174344336600986,9753,False
NI,8,84,0.9717397413817387,0.21710767797800157,9717,False
NI,9,84,0.966922243560071,0.2005367535175393,9669,False
NI,10,84,0.9639507706005049,0.2790906105623846,9639,False
NI,11,84,0.9601408540162714,0.10439247206394447,9601,False
NI,12,84,0.9575380615666802,0.21228706821375198,9575,False
NI,13,84,0.9536405422935942,0.22024709527944258,9536,False
NI,14,84,0.9499540693526181,0.17697004483853732,9499,False
NI,0,85,1.0,0.1469478630859379,10000,True
NI,1,85,0.9971697956819685,0.16738704369729945,9971,False
NI,2,85,0.9922494422461331,0.21937968300909572,9922,False
NI,3,85,0.9888723988606702,0.2597373190804796,9888,False
NI,4,85,0.9847169587874552,0.11750079126811734,9847,False
NI,5,85,0.9819567970375189,0.20651689276434013,9819,False
NI,6,85,0.978201768232145,0.18669336142113196,9782,False
NI,7,85,0.975864642169924,0.16494584514640578,9758,False
NI,8,85,0.9706235630700498,0.18834225588501188,9706,False
NI,9,85,0.9672909457824603,0.22873721440997075,9672,False
NI,10,85,0.9645342032844041,0.1933260521382048,9645,False
NI,11,85,0.9609032192873876,0.14653011338349936,9609,False
NI,12,85,0.9576150947030451,0.17163710076936195,9576,False
NI,13,85,0.9544108848418662,0.1838479265569779,9544,False
NI,14,85,0.9497747678662244,0.1901703557584248,9497,False
NI,0,86,1.0,0.27230765070380075,10000,True
NI,1,86,0.9966073377016946,0.3068394346891007,9966,False
NI,2,86,0.9924462032509132,0.18978064743485043,9924,False
NI,3,86,0.9887316940301579,0.17480317041911134,9887,False
NI,4,86,0.9853842078499134,0.12665654137239313,9853,False
NI,5,86,0.982610462945128,0.22957786737851024,9826,False
NI,6,86,0.9783715065438707,0.21605079143826406,9783,False
NI,7,86,0.9747933275833948,0.18878938116881744,9747,False
NI,8,86,0.9716814860195201,0.19915587054937048,9716,False
NI,9,86,0.9678656183483215,0.10440612022632434,9678,False
NI,10,86,0.9646961395062083,0.2651695018215016,9646,False
NI,11,86,0.9612274343382634,0.17332695055413413,9612,False
NI,12,86,0.9576313322868747,0.22161776228157187,9576,False
NI,13,86,0.9531387680298823,0.18488766294128806,9531,False
NI,14,86,0.9499500245247258,0.08344095030676452,9499,False
NI,0,87,1.0,0.14383981516329597,10000,True
NI,1,87,0.995900677762871,0.2078013106224489,9959,False
NI,2,87,0.9926848818114119,0.1500035739542554,9926,False
NI,3,87,0.9893617224506978,0.1570790537661082,9893,False
NI,4,87,0.9852837609349088,0.2588251169971672,9852,False
NI,5,87,0.9822229499750881,0.21652777018688107,9822,False
NI,6,87,0.9793551896685684,0.18837024441881015,9793,False
NI,7,87,0.9746829870033417,0.1690764294619152,9746,False
NI,8,87,0.972353867400548,0.19523510707524677,9723,False
NI,9,87,0.9673918488539032,0.20666857111368048,9673,False
NI,10,87,0.9639746295042225,0.17949926611414654,9639,False
NI,11,87,0.9615287966229851,0.20631146105382267,9615,False
NI,12,87,0.9565033469200661,0.1779822784817349,9565,False
NI,13,87,0.9526457341605451,0.1620650614844571,9526,False
NI,14,87,0.9505013471908803,0.1638497399644104,9505,False
NI,0,88,1.0,0.06935052545042586,10000,True
NI,1,88,0.9962068771070587,0.20564450331794512,9962,False
NI,2,88,0.9928875242034438,0.22815645876185064,9928,False
NI,3,88,0.9891484226798499,0.2626563685849148,9891,False
NI,4,88,0.9850994390961325,0.18810322609025062,9850,False
NI,5,88,0.9815856660927791,0.17524996037009005,9815,False
NI,6,88,0.978442883397441,0.23092653400040308,9784,False
NI,7,88,0.9744933240331495,0.1860828556323376,9744,False
NI,8,88,0.9714390339331846,0.20720835719899092,9714,False
NI,9,88,0.9673015280397441,0.21167790454071247,9673,False
NI,10,88,0.9648692438654313,0.25775540819568105,9648,False
NI,11,88,0.9605752538798429,0.22597585518582208,9605,False
NI,12,88,0.9570617267298767,0.2532610035319439,9570,False
NI,13,88,0.9539106031487576,0.14200779032035846,9539,False
NI,14,88,0.9499234696103173,0.16716109671873078,9499,False
NI,0,89,0.9999524215701738,0.1423682126289028,9999,True
NI,1,89,0.9963692128418759,0.19228796255974387,9963,False
NI,2,89,0.9927938331617814,0.21268509475169278,9927,False
NI,3,89,0.9885147231475582,0.2390284990413834,9885,False
NI,4,89,0.9861340885839154,0.2702868060565229,9861,False
NI,5,89,0.9820944077797192,0.21301090949423343,9820,False
NI,6,89,0.9790943685090283,0.16489013110849884,9790,False
NI,7,89,0.9752458547929053,0.16316020751569726,9752,False
NI,8,89,0.9716871423450522,0.21963235370946702,9716,False
NI,9,89,0.9674092260292289,0.22553626443611652,9674,False
NI,10,89,0.964066670206895,0.19190932643921546,9640,False
NI,11,89,0.9611215595064578,0.25386080143370027,9611,False
NI,12,89,0.9573503391303281,0.20064437705773897,9573,False
NI,13,89,0.9539239886580448,0.18372869810060496,9539,False
NI,14,89,0.950447662067986,0.16912889537308481,9504,False
NI,0,90,0.9998911863126985,0.15354812307006832,9998,True
NI,1,90,0.9963865318666741,0.27580132250476747,9963,False
NI,2,90,0.9936189152338178,0.28141621773593745,9936,False
NI,3,90,0.9889652133987628,0.3353809791347798,9889,False
NI,4,90,0.9863058790479287,0.2509418621600183,9863,False
NI,5,90,0.9822675516045769,0.12189663405530077,9822,False
NI,6,90,0.9782581996718991,0.17912630698473114,9782,False
NI,7,90,0.9749255326626494,0.178639384215777,9749,False
NI,8,90,0.9714146474203136,0.22390986804589003,9714,False
NI,9,90,0.9678949485175113,0.1899903687207838,9678,False
NI,10,90,0.964155452370015,0.27087275232264124,9641,False
NI,11,90,0.9605211360989349,0.23893673380600722,9605,False
NI,12,90,0.9571536683914703,0.1067340257437512,9571,False
NI,13,90,0.9547314967872265,0.26161628250002533,9547,False
NI,14,90,0.9511320097808088,0.24418172130434912,9511,False
NI,0,91,1.0,0.22873901609375347,10000,True
NI,1,91,0.9961898756457079,0.15743376769098547,9961,False
NI,2,91,0.9939047887816626,0.18574332516585182,9939,False
NI,3,91,0.9893553753505718,0.2235472359481932,9893,False
NI,4,91,0.9855971210953882,0.248182292635874,9855,False
NI,5,91,0.9820930827442755,0.3760324386868651,9820,False
NI,6,91,0.9776185288142119,0.1666056479259946,9776,False
NI,7,91,0.9755384520230074,0.12148155207904363,9755,False
NI,8,91,0.9715268439601882,0.18339405948593193,9715,False
NI,9,91,0.9677986769761882,0.26056150232886705,9677,False
NI,10,91,0.9643586150326459,0.1624592455320798,9643,False
NI,11,91,0.9612236896739166,0.21167803194699436,9612,False
NI,12,91,0.9564525917397061,0.1665544155507251,9564,False
NI,13,91,0.9535294009365796,0.23843506278302629,9535,False
NI,14,91,0.9499358311303704,0.24780111812822078,9499,False
NI,0,92,1.0,0.16611440571827818,10000,True
NI,1,92,0.9964571014509885,0.2364762480371332,9964,False
NI,2,92,0.9927649706710191,0.14490667827016288,9927,False
NI,3,92,0.98938408390117,0.15458341229620612,9893,False
NI,4,92,0.9864638622954852,0.2569463039587332,9864,False
NI,5,92,0.9820259804886705,0.2228440997198465,9820,False
NI,6,92,0.978527270656205,0.27518025391714285,9785,False
NI,7,92,0.9741949928750903,0.20974643636242501,9741,False
NI,8,92,0.9709522837087086,0.221145716218484,9709,False
NI,9,92,0.9669155480510934,0.21644641200444478,9669,False
NI,10,92,0.9652551653707792,0.17270885174489226,9652,False
NI,11,92,0.9599604793704352,0.23299358259713204,9599,False
NI,12,92,0.9569847664585248,0.2471762449329765,9569,False
NI,13,92,0.9541210330981177,0.25158733098559866,9541,False
NI,14,92,0.9499871569314141,0.2911952695228476,9499,False
NI,0,93,1.0,0.16382614689996275,10000,True
NI,1,93,0.9961034591256959,0.26521747414678626,9961,False
NI,2,93,0.9931915900572106,0.1639384899754579,9931,False
NI,3,93,0.989106952591017,0.19680755479022102,9891,False
NI,4,93,0.9861244383272069,0.18884976055332592,9861,False
NI,5,93,0.9828002302829707,0.21809673041440975,9828,False
NI,6,93,0.9792529876529161,0.14267373340974127,9792,False
NI,7,93,0.9757501227165174,0.2584890713697735,9757,False
NI,8,93,0.9714660746804205,0.1737452364321696,9714,False
NI,9,93,0.9685083125854153,0.17707624951824383,9685,False
NI,10,93,0.964283049500161,0.2252635588335271,9642,False
NI,11,93,0.9601464942178127,0.1908640803814387,9601,False
NI,12,93,0.9566820440390097,0.12218808495809101,9566,False
NI,13,93,0.954613442968732,0.16724788951417482,9546,False
NI,14,93,0.950311951985263,0.30472064142783883,9503,False
NI,0,94,0.9996833362575979,0.13698603298048875,9996,True
NI,1,94,0.9973095959705428,0.1534221340977594,9973,False
NI,2,94,0.9926517156689941,0.17149243749788953,9926,False
NI,3,94,0.9893631029158009,0.10894411425549888,9893,False
NI,4,94,0.9860253612801386,0.22326202255585523,9860,False
NI,5,94,0.9825754858585509,0.24224787402980918,9825,False
NI,6,94,0.9787983778475479,0.18471603476640328,9787,False
NI,7,94,0.9750293073586939,0.16741343509383938,9750,False
NI,8,94,0.9715254039952662,0.16049269972187,9715,False
NI,9,94,0.9679256399230238,0.17799217675635876,9679,False
NI,10,94,0.9638769381485872,0.2525121884499666,9638,False
NI,11,94,0.9611108614806391,0.20284538801977947,9611,False
NI,12,94,0.9562714312158228,0.156050979458957,9562,False
NI,13,94,0.953532961766276,0.22364891627667616,9535,False
NI,14,94,0.9502447860019908,0.21159044605042032,9502,False
NI,0,95,1.0,0.18923046135863592,10000,True
NI,1,95,0.996114405096802,0.2827791173761536,9961,False
NI,2,95,0.9933733935178605,0.22913617354371776,9933,False
NI,3,95,0.9887185772378134,0.1408686092257032,9887,False
NI,4,95,0.9856981930022466,0.1743251998994495,9856,False
NI,5,95,0.9815731459856099,0.2052151942168839,9815,False
NI,6,95,0.977629596476146,0.19543589648104695,9776,False
NI,7,95,0.9752547436534011,0.22385243773306676,9752,False
NI,8,95,0.970525894003314,0.10737203803899517,9705,False
NI,9,95,0.9677508409947795,0.16844151975002059,9677,False
NI,10,95,0.9636771424817109,0.09238166501887396,9636,False
NI,11,95,0.9602731890031931,0.19490620777689707,9602,False
NI,12,95,0.9570247711998562,0.13983670340007612,9570,False
NI,13,95,0.953070023449805,0.1829463703085036,9530,False
NI,14,95,0.9495854165662115,0.21611865790520204,9495,False
NI,0,96,1.0,0.22266828253981966,10000,True
NI,1,96,0.9958816857279484,0.21668041542338104,9958,False
NI,2,96,0.9930367176243263,0.27431104748538776,9930,False
NI,3,96,0.9902729108015937,0.2620083798582272,9902,False
NI,4,96,0.9854854401465118,0.16140918221488024,9854,False
NI,5,96,0.9820424302963329,0.17141016796095698,9820,False
NI,6,96,0.9796184404506626,0.2477748586321044,9796,False
NI,7,96,0.9753114745563564,0.24016223652418545,9753,False
NI,8,96,0.9721140994182512,0.23090999888154812,9721,False
NI,9,96,0.9677616007589963,0.2371031190918369,9677,False
NI,10,96,0.9646525491634178,0.14414129693151773,9646,False
NI,11,96,0.9619146752478055,0.16932365679220118,9619,False
NI,12,96,0.9579140116033746,0.1919713736282423,9579,False
NI,13,96,0.9541508363856307,0.20269077977545558,9541,False
NI,14,96,0.9492783579611156,0.2534588839425859,9492,False
NI,0,97,1.0,0.19964406361126116,10000,True
NI,1,97,0.9968575540671549,0.16535267704222525,9968,False
NI,2,97,0.9928886549163948,0.25544086399241606,9928,False
NI,3,97,0.9894768393172715,0.22559670778660268,9894,False
NI,4,97,0.9862277008741,0.28435595285660864,9862,False
NI,5,97,0.9827086778882458,0.2165870315783272,9827,False
NI,6,97,0.9785640701031941,0.20960288279163797,9785,False
NI,7,97,0.9743580399157412,0.21339770645182296,9743,False
NI,8,97,0.9708561445514003,0.18129694054166196,9708,False
NI,9,97,0.9682322528737695,0.18032229318941784,9682,False
NI,10,97,0.9649901938751709,0.197982083590847,9649,False
