scenario,trust_bin,income_bin,adoption_rate,std_dev,ci_lower,ci_upper,n_replications,n_samples
NI,0.6749999999999999,32.5,0.25300342241035595,0.054532157911590905,0.24218305919730326,0.26382378562340864,100,500
NI,0.6749999999999999,37.5,0.2484938541165536,0.0494213388551469,0.23868758828428988,0.2583001199488173,100,500
NI,0.6749999999999999,42.5,0.25929342256705223,0.04918998273651903,0.24953306280803017,0.2690537823260743,100,500
NI,0.6749999999999999,47.5,0.2489159788488753,0.051445329546290476,0.2387081093527053,0.2591238483450453,100,500
NI,0.6749999999999999,52.5,0.24751327118238453,0.045940427123092195,0.23839769375666564,0.2566288486081034,100,500
NI,0.6749999999999999,57.5,0.24819147353483145,0.04532557126648529,0.23919789685045395,0.25718505021920895,100,500
NI,0.6749999999999999,62.5,0.24370264310700906,0.04931964650194218,0.2339165552438521,0.253488730970166,100,500
NI,0.6749999999999999,67.5,0.2548167968846856,0.04750621710601136,0.24539053275630568,0.26424306101306555,100,500
NI,0.6749999999999999,72.5,0.25034798384195794,0.05222397319869234,0.2399856145523599,0.260710353131556,100,500
NI,0.6749999999999999,77.5,0.25233672976669314,0.05236370683119463,0.2419466342928644,0.2627268252405219,100,500
NI,0.6749999999999999,82.5,0.2533514535370821,0.047168747186104726,0.24399215076227246,0.2627107563118918,100,500
NI,0.6749999999999999,87.5,0.24821933125934798,0.05046072903798765,0.23820682786508182,0.2582318346536141,100,500
NI,0.6749999999999999,92.5,0.2565920326012546,0.0510941445896012,0.2464538458195024,0.26673021938300684,100,500
NI,0.6749999999999999,97.5,0.253365441781112,0.05061757184757472,0.24332181737069533,0.2634090661915286,100,500
NI,0.725,2.5,0.2522569424941599,0.05524646520596199,0.24129484521689948,0.26321903977142036,100,500
NI,0.725,7.5,0.24625969281985013,0.051062857481173625,0.23612771407918848,0.2563916715605118,100,500
NI,0.725,12.5,0.26445446919377563,0.04594121045918228,0.2553387363371819,0.27357020205036936,100,500
NI,0.725,17.5,0.2628639065724705,0.051740781994107005,0.25259741290076826,0.27313040024417273,100,500
NI,0.725,22.5,0.2569404540851173,0.04743298678311505,0.24752872044154287,0.2663521877286917,100,500
NI,0.725,27.5,0.24577757489814353,0.0403695256613188,0.23776738518398818,0.2537877646122989,100,500
NI,0.725,32.5,0.2643732597128902,0.04711144202357088,0.25502532752557144,0.273721191900209,100,500
NI,0.725,37.5,0.25114978905792584,0.05295240360234781,0.24064288337283504,0.2616566947430166,100,500
NI,0.725,42.5,0.26244244585764376,0.04620469467614088,0.2532744320160756,0.27161045969921194,100,500
NI,0.725,47.5,0.25102205100921116,0.05142484093339574,0.24081824689834302,0.2612258551200793,100,500
NI,0.725,52.5,0.25042888290526577,0.05621959977061907,0.23927369461807618,0.26158407119245536,100,500
NI,0.725,57.5,0.2653607512096015,0.0471296400315604,0.25600920814268907,0.27471229427651395,100,500
NI,0.725,62.5,0.2633923798911548,0.046666087871610244,0.25413281562961054,0.2726519441526991,100,500
NI,0.725,67.5,0.2672751941485778,0.05116062099973853,0.2571238170048386,0.277426571292317,100,500
NI,0.725,72.5,0.26029864707779204,0.052921033284844286,0.24979796594427772,0.27079932821130637,100,500
NI,0.725,77.5,0.26312652959743843,0.05378982078078475,0.2524534621762537,0.27379959701862316,100,500
NI,0.725,82.5,0.2603167616548843,0.04721142955056899,0.25094898977296465,0.269684533536804,100,500
NI,0.725,87.5,0.26853716021965124,0.05323318184384039,0.257974542039922,0.2790997783993805,100,500
NI,0.725,92.5,0.2589880891044608,0.05224830022852531,0.2486208928043653,0.2693552854045563,100,500
NI,0.725,97.5,0.2574553675114565,0.05121879367456233,0.24729244764696726,0.26761828737594573,100,500
NI,0.7749999999999999,2.5,0.26787614423589173,0.048237768375999586,0.2583047244644309,0.27744756400735254,100,500
NI,0.7749999999999999,7.5,0.26300797502613527,0.05219367502536678,0.25265161755144844,0.2733643325008221,100,500
NI,0.7749999999999999,12.5,0.2682062927950837,0.0482792516904157,0.258626641834056,0.2777859437561114,100,500
NI,0.7749999999999999,17.5,0.26541262703281054,0.05353348335025534,0.2547904225191221,0.276034831546499,100,500
NI,0.7749999999999999,22.5,0.2532494277191879,0.05764495112466268,0.2418114188001434,0.2646874366382324,100,500
NI,0.7749999999999999,27.5,0.265561157777009,0.05155701271236037,0.25533112791770757,0.27579118763631044,100,500
NI,0.7749999999999999,32.5,0.2702381156086639,0.04918498971232268,0.2604787465739668,0.279997484643361,100,500
NI,0.7749999999999999,37.5,0.2534103572832121,0.05419358964127438,0.2426571733602799,0.26416354120614427,100,500
NI,0.7749999999999999,42.5,0.2705017342716676,0.04849146211305026,0.2608799761588521,0.28012349238448314,100,500
NI,0.7749999999999999,47.5,0.26779191348827824,0.04875672424265325,0.25811752161404755,0.27746630536250894,100,500
NI,0.7749999999999999,52.5,0.2661130212487259,0.052781694007463714,0.2556399880508305,0.27658605444662127,100,500
NI,0.7749999999999999,57.5,0.2653592236631353,0.05296790010177886,0.2548492431363585,0.2758692041899121,100,500
NI,0.7749999999999999,62.5,0.2603776008960752,0.04962044825897007,0.2505318274383844,0.270223374353766,100,500
NI,0.7749999999999999,67.5,0.2669522643988785,0.0492410715240951,0.2571817675160224,0.27672276128173456,100,500
NI,0.7749999999999999,72.5,0.2701724397006582,0.0494616011165496,0.26035818496223634,0.27998669443908003,100,500
NI,0.7749999999999999,77.5,0.26641686975941514,0.055488889787733954,0.25540667018569324,0.27742706933313704,100,500
NI,0.7749999999999999,82.5,0.2644609319046729,0.04721889212934982,0.2550916792852213,0.2738301845241245,100,500
NI,0.7749999999999999,87.5,0.27113385473139806,0.044254995819996264,0.2623527034418998,0.2799150060208963,100,500
NI,0.7749999999999999,92.5,0.26177484382544297,0.050301737872189355,0.25179388772780853,0.2717557999230774,100,500
NI,0.7749999999999999,97.5,0.25639315823178505,0.05236455276694636,0.24600289490595045,0.26678342155761964,100,500
NI,0.825,2.5,0.2712063515573739,0.05319694182715976,0.2606509241831867,0.28176177893156107,100,500
NI,0.825,7.5,0.27201910769718135,0.05104587255443029,0.2618904991344761,0.2821477162598866,100,500
NI,0.825,12.5,0.282778981931875,0.045858529994683594,0.27367965467320293,0.2918783091905471,100,500
NI,0.825,17.5,0.28005795317700416,0.0596691984458503,0.268218289673085,0.29189761668092334,100,500
NI,0.825,22.5,0.271291046559123,0.046183273547905274,0.26212728313413136,0.28045480998411465,100,500
NI,0.825,27.5,0.2743888020298792,0.054762907722893474,0.2635226530481121,0.2852549510116463,100,500
NI,0.825,32.5,0.26873915179196395,0.053682613371271976,0.2580873566467075,0.2793909469372204,100,500
NI,0.825,37.5,0.27414096846739183,0.049096661104097494,0.2643991257448691,0.28388281118991454,100,500
NI,0.825,42.5,0.27692332914983814,0.0487905266971002,0.2672422301352958,0.2866044281643805,100,500
NI,0.825,47.5,0.2796670922657285,0.04982322193544846,0.2697810841114189,0.2895531004200381,100,500
NI,0.825,52.5,0.27692943720191543,0.05158703427334952,0.2666934504135915,0.28716542399023937,100,500
NI,0.825,57.5,0.26967888618254177,0.05297944998728475,0.2591666139079041,0.28019115845717946,100,500
NI,0.825,62.5,0.2749606955127835,0.04399559624928826,0.26623101472582655,0.2836903762997405,100,500
NI,0.825,67.5,0.27865293176254907,0.0524849717157045,0.2682387747047736,0.28906708882032456,100,500
NI,0.825,72.5,0.2784277438602591,0.050661948790935274,0.2683753141015152,0.28848017361900297,100,500
NI,0.825,77.5,0.26932533553506316,0.04626341849539709,0.2601456696137324,0.2785050014563939,100,500
NI,0.825,82.5,0.28042278692601913,0.049363007048799326,0.2706280953896521,0.29021747846238616,100,500
NI,0.825,87.5,0.2620932328761526,0.05074765666949897,0.25202379681485637,0.27216266893744884,100,500
NI,0.825,92.5,0.27095859791646004,0.04982428723845144,0.26107237838292274,0.28084481744999734,100,500
NI,0.825,97.5,0.26312903160159246,0.04455646701187491,0.25428806188716246,0.27197000131602245,100,500
NI,0.875,2.5,0.2800310918218911,0.050780964275613974,0.2699550468089281,0.2901071368348541,100,500
NI,0.875,7.5,0.28037353949360866,0.04505411191824928,0.2714338262332727,0.2893132527539446,100,500
NI,0.875,12.5,0.28216982325700296,0.05371319432184724,0.271511960187694,0.2928276863263119,100,500
NI,0.875,17.5,0.2764325643207777,0.05207676643064093,0.26609940404763405,0.2867657245939213,100,500
NI,0.875,22.5,0.2873661213874363,0.051747041361102676,0.2770983857215242,0.2976338570533484,100,500
NI,0.875,27.5,0.289266688876512,0.05032839993251063,0.2792804424476724,0.29925293530535163,100,500
NI,0.875,32.5,0.2857945067154356,0.04947567005780889,0.2759774603938401,0.2956115530370311,100,500
NI,0.875,37.5,0.2875566627811268,0.04893607213821587,0.27784668439343685,0.29726664116881674,100,500
NI,0.875,42.5,0.285878648335167,0.05089934000025641,0.27577911501025576,0.2959781816600783,100,500
NI,0.875,47.5,0.28446625653505303,0.05306229307274225,0.2739375463949673,0.29499496667513875,100,500
NI,0.875,52.5,0.2774990595150279,0.05010728615707103,0.2675566868563322,0.2874414321737236,100,500
NI,0.875,57.5,0.28485546607801027,0.05356039088729878,0.27422792252520933,0.2954830096308112,100,500
NI,0.875,62.5,0.2782863498305934,0.054570416915716305,0.2674583952010874,0.28911430446009945,100,500
NI,0.875,67.5,0.28279915218884527,0.05091512333215503,0.27269648710846356,0.292901817269227,100,500
NI,0.875,72.5,0.2880148204670872,0.04930044436192255,0.27823254272510345,0.29779709820907097,100,500
NI,0.875,77.5,0.2858640417414722,0.0495872635399245,0.2760248528519875,0.2957032306309568,100,500
NI,0.875,82.5,0.2819673024824485,0.0480935797123159,0.2724244928700574,0.2915101120948396,100,500
NI,0.875,87.5,0.2839725391432742,0.05283321854404088,0.2734892823594893,0.29445579592705906,100,500
NI,0.875,92.5,0.2750211563776111,0.04533655577780582,0.26602540012787695,0.28401691262734524,100,500
NI,0.875,97.5,0.2775477693256034,0.0499436529992129,0.2676378650354728,0.28745767361573393,100,500
NI,0.9249999999999999,2.5,0.2840550615293008,0.05407867504539467,0.27332467915528064,0.294785443903321,100,500
NI,0.9249999999999999,7.5,0.2874594026127909,0.041698634352715674,0.2791854888990488,0.295733316326533,100,500
NI,0.9249999999999999,12.5,0.2947661186083883,0.04319627205860636,0.2861950410823215,0.3033371961344551,100,500
NI,0.9249999999999999,17.5,0.29290543456243784,0.05079105963477839,0.28282738641119626,0.3029834827136794,100,500
NI,0.9249999999999999,22.5,0.2825088276452357,0.05198549275302979,0.2721937780499264,0.29282387724054504,100,500
NI,0.9249999999999999,27.5,0.28521362854221344,0.049360063305806945,0.2754195211083211,0.2950077359761058,100,500
NI,0.9249999999999999,32.5,0.2932532525274839,0.04787103123563715,0.2837546013610886,0.3027519036938792,100,500
NI,0.9249999999999999,37.5,0.29497249431308026,0.05540863333514127,0.28397821936072865,0.30596676926543187,100,500
NI,0.9249999999999999,42.5,0.28458016464858726,0.05363342173011606,0.27393813019215624,0.2952221991050183,100,500
NI,0.9249999999999999,47.5,0.29929852871314977,0.055627902027043735,0.2882607460952573,0.3103363113310422,100,500
NI,0.9249999999999999,52.5,0.293732406463677,0.05157619141989206,0.2834985711327163,0.30396624179463766,100,500
NI,0.9249999999999999,57.5,0.2853131424681718,0.046708074482996825,0.27604524715202255,0.29458103778432104,100,500
NI,0.9249999999999999,62.5,0.28026487573335435,0.04560808372567792,0.2712152424479226,0.2893145090187861,100,500
NI,0.9249999999999999,67.5,0.28518522829539916,0.056432854052692175,0.2739877257320624,0.2963827308587359,100,500
NI,0.9249999999999999,72.5,0.29213911827936534,0.05009287749149683,0.28219960461251775,0.3020786319462129,100,500
NI,0.9249999999999999,77.5,0.30045771027068957,0.05118042085954883,0.29030240440520305,0.3106130161361761,100,500
NI,0.9249999999999999,82.5,0.2793986911601917,0.05249024876742584,0.26898348702086833,0.2898138952995151,100,500
NI,0.9249999999999999,87.5,0.28731711039737445,0.05095948525591056,0.277205642948881,0.2974285778458679,100,500
NI,0.9249999999999999,92.5,0.2932081943036086,0.05388151332107214,0.2825169330931474,0.3038994555140698,100,500
NI,0.9249999999999999,97.5,0.3028139409948777,0.052391569161297856,0.292418317030279,0.3132095649594764,100,500
NI,0.975,2.5,0.291852451394023,0.048996363614725376,0.28213050986936083,0.30157439291868515,100,500
NI,0.975,7.5,0.29301944237381444,0.051489419710747816,0.28280282443247334,0.30323606031515554,100,500
NI,0.975,12.5,0.3002326794772585,0.0499917181063831,0.29031323802708564,0.3101521209274314,100,500
NI,0.975,17.5,0.29910168294706346,0.05010062117189332,0.2891606327660249,0.30904273312810204,100,500
NI,0.975,22.5,0.28804021538761565,0.05127682538681811,0.27786578077240814,0.29821465000282316,100,500
NI,0.975,27.5,0.29975384201224176,0.05136635160486658,0.2895616434530886,0.3099460405713949,100,500
NI,0.975,32.5,0.29868750112636966,0.050136696610707306,0.28873929279560834,0.308635709457131,100,500
NI,0.975,37.5,0.29739926157818025,0.04916902867428347,0.28764305955970726,0.30715546359665324,100,500
NI,0.975,42.5,0.2995993777577271,0.047037744796497,0.29026606869913224,0.30893268681632197,100,500
NI,0.975,47.5,0.29343544087322887,0.05035400258938811,0.28344411432181127,0.30342676742464647,100,500
NI,0.975,52.5,0.29915395034583625,0.042792201179568286,0.29066304924854935,0.30764485144312315,100,500
NI,0.975,57.5,0.29749945690046015,0.05314557316654519,0.28695422218298977,0.3080446916179305,100,500
NI,0.975,62.5,0.29563124425652265,0.0465420173042008,0.2863962982872821,0.3048661902257632,100,500
NI,0.975,67.5,0.29820105529850455,0.04919191936833698,0.2884403112697143,0.3079617993272948,100,500
NI,0.975,72.5,0.2934580149680665,0.04544636594172864,0.28444046999946204,0.30247555993667097,100,500
NI,0.975,77.5,0.28874643222986995,0.04841290636519074,0.27914026128170855,0.29835260317803136,100,500
NI,0.975,82.5,0.29593926838010903,0.051852734522364545,0.2856505608979735,0.30622797586224454,100,500
NI,0.975,87.5,0.29564486888387465,0.04695168117529203,0.28632863671489006,0.30496110105285923,100,500
NI,0.975,92.5,0.2938573200159731,0.0527705837410165,0.28338649133597976,0.3043281486959664,100,500
NI,0.975,97.5,0.2959333465975949,0.050131441543406784,0.2859861809861955,0.3058805122089943,100,500
SI,0.025,2.5,0.2549190412360101,0.055919161643684594,0.2438234663912548,0.26601461608076543,100,500
SI,0.025,7.5,0.24365315225762768,0.05396322217666406,0.23294567823753107,0.25436062627772427,100,500
SI,0.025,12.5,0.24630354344708372,0.05291185658947801,0.23580468316901984,0.25680240372514757,100,500
SI,0.025,17.5,0.249441133148156,0.04316212927435542,0.24087683029121748,0.2580054360050945,100,500
SI,0.025,22.5,0.25456885880658237,0.054157825322152776,0.2438227713004762,0.26531494631268854,100,500
SI,0.025,27.5,0.24749049506504292,0.0466876741470342,0.23822664761813703,0.25675434251194884,100,500
SI,0.025,32.5,0.24077508448541277,0.0513868588505796,0.23057881684380235,0.25097135212702315,100,500
SI,0.025,37.5,0.2355819716541179,0.04770553861144139,0.2261161578147505,0.2450477854934853,100,500
SI,0.025,42.5,0.2527949197796387,0.049231724408029844,0.24302627756739703,0.26256356199188036,100,500
SI,0.025,47.5,0.2573437608219523,0.04869496228941863,0.24768162385917827,0.2670058977847264,100,500
SI,0.025,52.5,0.2569637280079057,0.05279853497060966,0.2464873531975549,0.2674401028182564,100,500
SI,0.025,57.5,0.25746462081508753,0.051488314623465994,0.24724822214703818,0.2676810194831369,100,500
SI,0.025,62.5,0.2515936927372564,0.04620209355359542,0.242426195014833,0.2607611904596798,100,500
SI,0.025,67.5,0.25395621000784574,0.056088337092958115,0.24282706708366766,0.2650853529320238,100,500
SI,0.025,72.5,0.23741951556939767,0.04803513457418974,0.22788830274038685,0.24695072839840848,100,500
SI,0.025,77.5,0.2585376469482372,0.04643397520708637,0.24932413887505375,0.26775115502142066,100,500
SI,0.025,82.5,0.25397622363383854,0.05381060337917296,0.243299032494252,0.2646534147734251,100,500
SI,0.025,87.5,0.25016513504868515,0.05165345670894133,0.23991596860809503,0.2604143014892753,100,500
SI,0.025,92.5,0.24064067541384127,0.05059817446038308,0.23060089986587268,0.25068045096180985,100,500
SI,0.025,97.5,0.2515886296995309,0.05279766967059494,0.24111242658347584,0.2620648328155859,100,500
SI,0.075,2.5,0.2649462274503349,0.052119727876880795,0.25460454269420224,0.2752879122064676,100,500
SI,0.075,7.5,0.26425369089199896,0.05356188668205054,0.2536258505410678,0.27488153124293013,100,500
SI,0.075,12.5,0.26139173007246214,0.04800379330398987,0.2518667360314126,0.2709167241135117,100,500
SI,0.075,17.5,0.2670448411670782,0.050014070172950995,0.2571209645819668,0.2769687177521896,100,500
SI,0.075,22.5,0.2634531817222536,0.05646343055023228,0.2522496121184432,0.27465675132606404,100,500
SI,0.075,27.5,0.2637272303794675,0.05338611478742845,0.2531342669858271,0.2743201937731079,100,500
SI,0.075,32.5,0.2629061462230227,0.049149602972731674,0.2531537986851811,0.2726584937608643,100,500
SI,0.075,37.5,0.2625399124938197,0.050158674831443574,0.25258734320724346,0.2724924817803959,100,500
SI,0.075,42.5,0.26310150019832274,0.04643082892448375,0.2538886164158667,0.2723143839807788,100,500
SI,0.075,47.5,0.2649751420748199,0.05376826551206022,0.254306351686595,0.27564393246304486,100,500
SI,0.075,52.5,0.2657821218713217,0.04943095629461725,0.25597394773041526,0.2755902960122282,100,500
SI,0.075,57.5,0.25988933304104106,0.047762450095339595,0.250412226728565,0.2693664393535171,100,500
SI,0.075,62.5,0.2552973189346113,0.048445758394598505,0.24568462943108563,0.2649100084381369,100,500
SI,0.075,67.5,0.2621474113035369,0.05050182972009441,0.25212675264225526,0.27216806996481857,100,500
SI,0.075,72.5,0.2689660546855565,0.0466426770929609,0.25971113563039666,0.27822097374071636,100,500
SI,0.075,77.5,0.25870478050526313,0.05253771462610223,0.24828015810979936,0.2691294029007269,100,500
SI,0.075,82.5,0.2610198803482706,0.052200360109187736,0.2506621964079198,0.2713775642886214,100,500
SI,0.075,87.5,0.2627558039160739,0.04959808107942692,0.2529144685920638,0.272597139240084,100,500
SI,0.075,92.5,0.260432039364806,0.05437551776860526,0.2496427569544532,0.27122132177515884,100,500
SI,0.075,97.5,0.26116625789258674,0.04239330865166306,0.2527545057268698,0.2695780100583037,100,500
SI,0.125,2.5,0.2697322178161428,0.04819392700607512,0.2601694971236202,0.27929493850866544,100,500
SI,0.125,7.5,0.26927446253948856,0.052499627286888784,0.2588573974984353,0.27969152758054183,100,500
SI,0.125,12.5,0.2801923837337244,0.047389133761210386,0.2707893514810938,0.289595415986355,100,500
SI,0.125,17.5,0.2776747036983239,0.044550757446702456,0.2688348668854941,0.28651454051115377,100,500
SI,0.125,22.5,0.2807173618419772,0.05349257521665987,0.2701032743895022,0.2913314492944522,100,500
SI,0.125,27.5,0.26829685012964927,0.04666808899055409,0.25903688880269193,0.2775568114566066,100,500
SI,0.125,32.5,0.2716479318327118,0.05405603849224175,0.2609220410419406,0.282373822623483,100,500
SI,0.125,37.5,0.2745996926955725,0.0459025269808162,0.2654916354803305,0.2837077499108145,100,500
SI,0.125,42.5,0.27246446487225967,0.04596789582540282,0.26334343706006474,0.2815854926844546,100,500
SI,0.125,47.5,0.2806945187109989,0.05194671632952827,0.27038716319937256,0.2910018742226252,100,500
SI,0.125,52.5,0.2778279924900693,0.05194883504944075,0.26752021657844643,0.28813576840169214,100,500
SI,0.125,57.5,0.26475073305408786,0.04938792158681429,0.25495109793285403,0.2745503681753217,100,500
SI,0.125,62.5,0.2751855946879964,0.04966750721105005,0.2653304837132619,0.28504070566273093,100,500
SI,0.125,67.5,0.27539399609997434,0.04634324944119101,0.2661984899870537,0.284589502212895,100,500
SI,0.125,72.5,0.2717605055162735,0.04854133889698614,0.26212885076744075,0.2813921602651063,100,500
SI,0.125,77.5,0.2758081972420626,0.05007447941028904,0.26587233415367584,0.2857440603304494,100,500
SI,0.125,82.5,0.278870564694262,0.046957886050558874,0.2695531013434088,0.28818802804511523,100,500
SI,0.125,87.5,0.27703409349296626,0.04384114104023803,0.2683350599704139,0.2857331270155186,100,500
SI,0.125,92.5,0.27220710620254573,0.04765433559178999,0.2627514521531344,0.2816627602519571,100,500
SI,0.125,97.5,0.28325090341119824,0.04625692313186328,0.2740725263109105,0.292429280511486,100,500
SI,0.175,2.5,0.28612464404568566,0.048771865250184294,0.27644724786707436,0.29580204022429696,100,500
SI,0.175,7.5,0.2866174097975542,0.05130317052902548,0.27643774773457086,0.2967970718605375,100,500
SI,0.175,12.5,0.290326893729725,0.053191174870662036,0.27977261064482195,0.300881176814628,100,500
SI,0.175,17.5,0.2981037568331757,0.059248449690124716,0.2863475790106002,0.3098599346557512,100,500
SI,0.175,22.5,0.2861627841970588,0.05509050986701816,0.2752316318425194,0.2970939365515982,100,500
SI,0.175,27.5,0.29338071813781125,0.05353079492667089,0.2827590470656877,0.3040023892099348,100,500
SI,0.175,32.5,0.28814851057349006,0.05231700911681148,0.27776768093930887,0.29852934020767125,100,500
SI,0.175,37.5,0.2983316427458285,0.052119190349579306,0.28799006464677424,0.3086732208448828,100,500
SI,0.175,42.5,0.2871659646134834,0.05323569274280974,0.2766028482169243,0.29772908101004253,100,500
SI,0.175,47.5,0.2899342480953491,0.043984962350827404,0.28120667730455084,0.2986618188861474,100,500
SI,0.175,52.5,0.2912169159167226,0.056544396163409526,0.27999728097869664,0.3024365508547486,100,500
SI,0.175,57.5,0.2861034029864318,0.050251447753893105,0.276132425539319,0.29607438043354456,100,500
SI,0.175,62.5,0.2826111569635054,0.04734250677757409,0.2732173765160077,0.29200493741100314,100,500
SI,0.175,67.5,0.28531465496113023,0.053543784534857676,0.27469040646893095,0.2959389034533295,100,500
SI,0.175,72.5,0.2995208428124407,0.04907343604279798,0.28978360844595097,0.3092580771789304,100,500
SI,0.175,77.5,0.2902227698957326,0.05665356337251449,0.27898147381502114,0.30146406597644404,100,500
SI,0.175,82.5,0.2913798511948182,0.04804756078277188,0.2818461727364362,0.3009135296532002,100,500
SI,0.175,87.5,0.29010198202340143,0.04425893115512143,0.28132004987803666,0.2988839141687662,100,500
SI,0.175,92.5,0.29297078901925405,0.05412064157225067,0.2822320795758355,0.3037094984626726,100,500
SI,0.175,97.5,0.2874138072553646,0.05169734730893867,0.2771559319675218,0.29767168254320736,100,500
SI,0.22499999999999998,2.5,0.31768152187214904,0.05092029837164636,0.307577829951659,0.3277852137926391,100,500
SI,0.22499999999999998,7.5,0.3062217775293161,0.0538227073415648,0.29554218470099375,0.3169013703576385,100,500
SI,0.22499999999999998,12.5,0.31905187979352606,0.04565426198973147,0.3099930837386617,0.32811067584839043,100,500
SI,0.22499999999999998,17.5,0.3116260412347675,0.05506541096435706,0.30069986904704055,0.32255221342249446,100,500
SI,0.22499999999999998,22.5,0.3147440394459443,0.04747222916582629,0.30532451926227056,0.32416355962961807,100,500
SI,0.22499999999999998,27.5,0.300959195778966,0.049544777482439344,0.29112843704502783,0.3107899545129042,100,500
SI,0.22499999999999998,32.5,0.30036064863116047,0.04953291220331822,0.2905322442260189,0.310189053036302,100,500
SI,0.22499999999999998,37.5,0.29811342050688017,0.04776549349719954,0.28863571031744806,0.3075911306963123,100,500
SI,0.22499999999999998,42.5,0.3031157922065921,0.05889791011155374,0.2914291690414142,0.31480241537177006,100,500
SI,0.22499999999999998,47.5,0.3085721494882401,0.05212152017118481,0.2982301091020334,0.31891418987444675,100,500
SI,0.22499999999999998,52.5,0.31299879805690406,0.05046363129239802,0.30298571879239805,0.32301187732141007,100,500
SI,0.22499999999999998,57.5,0.30418108759333357,0.04417553875612537,0.29541570230914027,0.31294647287752686,100,500
SI,0.22499999999999998,62.5,0.30662063059014466,0.05223867866854791,0.2962553434162899,0.3169859177639994,100,500
SI,0.22499999999999998,67.5,0.30581385919223997,0.05411612413358984,0.2950760461066583,0.31655167227782166,100,500
SI,0.22499999999999998,72.5,0.31479811630110843,0.04762200014188497,0.3053488783064807,0.32424735429573615,100,500
SI,0.22499999999999998,77.5,0.3033171098562992,0.05346386800240976,0.29270871853793884,0.3139255011746596,100,500
SI,0.22499999999999998,82.5,0.3063358321088469,0.05016957882203558,0.2963810992339735,0.3162905649837203,100,500
SI,0.22499999999999998,87.5,0.30868668422756196,0.05200773529180414,0.29836722123000453,0.3190061472251194,100,500
SI,0.22499999999999998,92.5,0.31176883089307916,0.048813096145798936,0.30208325361026744,0.3214544081758909,100,500
SI,0.22499999999999998,97.5,0.305157807775559,0.052087640237306936,0.294822489903264,0.31549312564785403,100,500
SI,0.27499999999999997,2.5,0.32618513673881144,0.05011159755193242,0.3162419086058389,0.336128364871784,100,500
SI,0.27499999999999997,7.5,0.32939930237169696,0.05261628328486425,0.3189590902497759,0.339839514493618,100,500
SI,0.27499999999999997,12.5,0.3274697144527137,0.048857486850540956,0.31777532909101813,0.3371640998144093,100,500
SI,0.27499999999999997,17.5,0.32738940469511446,0.05532189871758122,0.31641233977260735,0.33836646961762157,100,500
SI,0.27499999999999997,22.5,0.3260451787856744,0.05553629409539767,0.3150255731688684,0.3370647844024804,100,500
SI,0.27499999999999997,27.5,0.3358396668019929,0.04893237175742802,0.32613042265013154,0.34554891095385426,100,500
SI,0.27499999999999997,32.5,0.3294324127142185,0.04984815397411812,0.3195414575025325,0.33932336792590456,100,500
SI,0.27499999999999997,37.5,0.3330977312963003,0.05808110787247843,0.3215731794160027,0.34462228317659793,100,500
SI,0.27499999999999997,42.5,0.3197256234249801,0.04232729904170238,0.3113269689979678,0.32812427785199244,100,500
SI,0.27499999999999997,47.5,0.32759278358312727,0.04910911974104655,0.31784846879674183,0.3373370983695127,100,500
SI,0.27499999999999997,52.5,0.3295429504926611,0.05035322682276688,0.3195517778701715,0.33953412311515063,100,500
SI,0.27499999999999997,57.5,0.3242739476447096,0.04697086011464383,0.3149539099580677,0.33359398533135154,100,500
SI,0.27499999999999997,62.5,0.34140819269297423,0.05027421258947743,0.331432698208595,0.35138368717735347,100,500
SI,0.27499999999999997,67.5,0.3297938132097656,0.05029466703906855,0.3198142601188251,0.3397733663007061,100,500
SI,0.27499999999999997,72.5,0.32763120444895316,0.052323338743037656,0.31724911887960655,0.3380132900182998,100,500
SI,0.27499999999999997,77.5,0.3271840138331317,0.052099009735831335,0.3168464400056665,0.337521587660597,100,500
SI,0.27499999999999997,82.5,0.32882852133109997,0.04400652444871614,0.3200966721522876,0.33756037050991233,100,500
SI,0.27499999999999997,87.5,0.3297416618098375,0.04702276970788311,0.32041132413371043,0.33907199948596456,100,500
SI,0.27499999999999997,92.5,0.33323518513708306,0.05280726905281697,0.32275707729533515,0.34371329297883096,100,500
SI,0.27499999999999997,97.5,0.33243398993537054,0.04499092818262591,0.32350681369896295,0.34136116617177814,100,500
SI,0.325,2.5,0.3553674569757912,0.051812793216354104,0.3450866747153008,0.3656482392362816,100,500
SI,0.325,7.5,0.34459939940444995,0.04968692243558933,0.3347404360279506,0.3544583627809493,100,500
SI,0.325,12.5,0.34775704760638443,0.048144633979522865,0.3382041077197494,0.35730998749301945,100,500
SI,0.325,17.5,0.3548214906581595,0.055995815194737425,0.34371070608586496,0.365932275230454,100,500
SI,0.325,22.5,0.3467524231172965,0.0503612872389415,0.3367596511333659,0.35674519510122704,100,500
SI,0.325,27.5,0.35993918163369804,0.05020501666420555,0.3499774171221088,0.3699009461452873,100,500
SI,0.325,32.5,0.3491025816578397,0.05622666010217614,0.3379459924476942,0.3602591708679852,100,500
SI,0.325,37.5,0.35147094429957737,0.048336807938860304,0.34187987293016675,0.361062015668988,100,500
SI,0.325,42.5,0.34839895695470097,0.0469241264414204,0.33908819224272063,0.3577097216666813,100,500
SI,0.325,47.5,0.34930227004506503,0.055172152404533326,0.3383549180398355,0.3602496220502946,100,500
SI,0.325,52.5,0.35216697944381026,0.05130285073540725,0.3419873808348188,0.36234657805280174,100,500
